#,ID,Dimension,Country,Text,Label Primary,Label Manual,Notes
381,599069,health,gb,"The comments came in an adjournment debate on ' health inequalities and capital spending ' secured by Telford MP , Lucy Allan : We are clear that the ?",NEUTRAL,NEUTRAL,
382,478456,health,us,"Gavin Newsom 's goal of bringing government-funded universal health care to the state in theory , but I also need to hear , realistically , how we 'll pay for them .",NEUTRAL,NEUTRAL,
383,349392,health,us,"For their study , the researchers drew on the Association of American Medical Colleges ' Consumer Survey of Health Care Access for the years 2014 to 2019 .",NEUTRAL,NEUTRAL,
384,336585,health,us,"The 10 states where residents Cooper , director of the Johns Hopkins Center for Health Equity , said she was not surprised that conservative-leaning people might be less likely to want a vaccine .",NEUTRAL,NEUTRAL,
385,119876,health,sg,The lack of government investment has forced Hungarians -- accustomed to universal healthcare coverage since communist times -- to dig deeper into their pockets .,NEUTRAL,NEUTRAL,
386,29160,health,us,"If we just paid for medical school , stopped the malpractice system , and simplified and cleaned out Medicare we would have a good medical system again with affordable health care , until that good luck !",NEUTRAL,NEUTRAL,
387,541811,health,us,"ADVERTISEMENT Of course , they could not celebrate his disdain for the dangers posed by sanctuary cities or Trump 's call to withhold free health care from people in the country illegally .",NEUTRAL,NEUTRAL,
388,645504,health,us,"Indeed , as Cher points out , some cases of miscarriage require the same surgical and medical procedures as abortion to remove any remaining fetal tissue -- another reminder of how the Supreme Court 's decision compromises reproductive healthcare for all .",NEUTRAL,NEUTRAL,
389,630770,health,in,"Vivek Divan and Gargi Mishra from the Center for Health Equity , Law and Policy on Sexual and Reproductive Health and Rights ( SRHR ) Tell us a little bit about your organization and the work you do ?",NEUTRAL,NEUTRAL,
390,737501,health,us,"Dowden says , if Rayner cares that much about access to healthcare , Labour should be supporting the minimum service levels in the anti-strike bill .",NEUTRAL,NEUTRAL,
391,145161,health,nz,"And , on a slightly more elitist level , if you want to be able to have almost instant access to health care then you can extra for private health insurance .",NEUTRAL,NEUTRAL,
392,128499,health,sg,"In recent decades , China has made efforts to improve healthcare access , extending public health insurance to virtually all of its people in some form since 2009 , but public hospitals remain overwhelmed .",NEUTRAL,NEUTRAL,
393,174317,health,ph,Harry Roque said the impeachment complaints will consume time which Congress should use for acting on important measures such as the proposed Universal Health Care Act and Freedom of Information Act .,NEUTRAL,NEUTRAL,
394,27964,health,us,"While a growing body of research confirms disparities in health across socio-economic groups , the underlying reasons for this are still not well understood .",NEUTRAL,NEUTRAL,
395,191335,health,nz,"President Trump has attempted to introduce a temporary travel ban against citizens from 7 Middle Eastern countries and exclude Syrian refugees , re-affirmed his commitment to build a border wall with Mexico , and begun the process of repealing the Affordable Health Care Act , which extended health care insurance to 20 million disadvantaged Americans .",NEUTRAL,NEUTRAL,
396,235397,health,us,"Testing in New York is so scarce Amazon 's plan may as well have been , ' You get double pay and free health care for your whole family if you can guess what number Jeff Bezos is thinking , ' Oliver said .",NEUTRAL,NEUTRAL,
397,475867,health,ke,Governors cry foul in Big Four allocations Health Cabinet secretary Sicily Kariuki during a visit to facilities in Machakos county to review the process of Universal Health Coverage last December .,NEUTRAL,NEUTRAL,
398,772450,health,us,"What more needs to be cross borders get free health care and a place to stay , he claimed referring to the 60,000 plus migrants currently under the city 's care , who Mayor Eric Adams estimates will end up costing the city $12 billion .",NEUTRAL,NEUTRAL,
399,1481,health,us,"Klukowski wrote that if Obama wants a plan that forces Americans to purchase insurance , he will need to persuade the nation to adopt a constitutional amendment creating a right to health care .",NEUTRAL,NEUTRAL,
400,583967,health,us,"To ensure that future generations have access to health care and retirement benefits when got to make adjustments now to Medicare and Social Security , Schurman said .",NEUTRAL,NEUTRAL,
401,737968,health,us,"Parents with LGBTQ+ children feel they 're being denied access to health care , and subsequently their children will be put at risk for depression or suicide .",PRO_EQUALITY,PRO_EQUALITY,
402,831478,health,ng,"By making universal health coverage a priority at all levels , this administration aims to foster a vibrant workforce and drive greater economic and social development for Furthermore , the President emphasized that his administration will continue to prioritize healthcare , enhance preventive measures , and invest in health education while fostering health equity and justice .",PRO_EQUALITY,PRO_EQUALITY,
403,191035,health,ng,"Since then , the disease has re-emerged in the impoverished country , which has poor systems of drinking water and hygiene and limited access to health care .",PRO_EQUALITY,PRO_EQUALITY,
404,810637,health,us,"We 've known for a really long time that there are systemic and highly reproducible health disparities for LGB people , particularly LGB women , across many outcomes , McKetta said .",PRO_EQUALITY,PRO_EQUALITY,
405,290776,health,us,"Along with the Governor 's Health Equity Council , this new data dashboard will help us identify health inequities throughout the state and help provide actionable solutions to better meet the needs of those in our communities significantly impacted by this crisis .",PRO_EQUALITY,PRO_EQUALITY,
406,349940,health,us,"In an interview with the Arkansas Democrat-Gazette , he said the grant gives UAMS an opportunity to save lives and to learn more about existing health inequities .",PRO_EQUALITY,PRO_EQUALITY,
407,488160,health,ca,"We advocate for the preservation of social security , for the preservation and improvement of universal healthcare as well as for federal and provincial laws to better serve the needs of retirees and senior citizens .",PRO_EQUALITY,PRO_EQUALITY,
408,235992,health,us,"It 's very sad to say I 'm not shocked this is happening if you have a disease that 's going to kill more people with hypertension , diabetes , heart disease and you have a health disparity like this , it 's not shocking , said Dr.",PRO_EQUALITY,PRO_EQUALITY,
409,346115,health,ca,"Let 's have an inquiry into the countless people over decades who died without medical treatment because of the crime of poverty , before the advent of universal health care .",PRO_EQUALITY,PRO_EQUALITY,
410,563744,health,us,"Strengthening Medicare by including dental coverage , as discussed over the last several months as a deal was being negotiated , would represent a giant step toward improving health equity , access , and outcomes for seniors and people with disabilities .",PRO_EQUALITY,PRO_EQUALITY,
411,568384,health,us,"In her statement on Califf , Murray said she looks forward to working with him to see our nation through this pandemic and to tackle other critical challenges like the ongoing opioid crisis , rising youth tobacco use , high drug prices , health inequities , and more .",PRO_EQUALITY,PRO_EQUALITY,
412,805059,health,ph,"Solon finds way to improve health care access for seniors The chairman of the House Committee on Ways and Means said on Wednesday that the lower chamber is now working to provide a comprehensive approach , including exploration of a separate insurance fund under PhilHealth , to address the challenges faced by senior citizens , particularly in accessing health care .",PRO_EQUALITY,PRO_EQUALITY,
413,871725,health,ng,"The report pointed out that it was unlikely that the HBHI countries would meet the malaria Global Technical Strategy goal of a 75 per cent reduction in cases and deaths by 2025 , due to limited access to health care , ongoing conflicts , and emergencies .",PRO_EQUALITY,PRO_EQUALITY,
414,593136,health,us,"Maya Watson , director of the Loyola University Chicago Law Health Justice project , noted that the law is one possibility , although it 's not perfect .",PRO_EQUALITY,PRO_EQUALITY,
415,534003,health,my,"And that is controlling health expenditures , which seems to be the coverage and equal access to health care can not be achieved through market mechanisms .",PRO_EQUALITY,PRO_EQUALITY,
416,382264,health,au,"The UK Health Secretary Jeremy Hunt , who is often accused of ruining the NHS by his critics , also praised universal healthcare , and criticised the US system for leaving millions of people without any that march but not ONE of them wants to live in a system where 28m people have no cover .",PRO_EQUALITY,PRO_EQUALITY,
417,484897,health,ph,"to address the urgent need to further protect the right to health of the people and to maintain a broad fiscal space to support the effective implementation of the Universal Health Care Act , the President said .",PRO_EQUALITY,PRO_EQUALITY,
418,488922,health,gb,"Working in partnership with our highly performing CCG and acute care providers , you will lead on improving health and wellbeing and reducing health inequalities , as well as play a key role in the development of single commissioning arrangements .",PRO_EQUALITY,PRO_EQUALITY,
419,199686,health,au,"In the absence of this , lifestyle driftthrives whereby policy initiatives to tackle inequalities in health that begin with a broad social determinants approach drift down in favour of blaming individuals for becoming sick as a result of their poor lifestyle choices .",PRO_EQUALITY,PRO_EQUALITY,
420,853301,health,gb,"You would n't expect us to because of the number of priorities there are to sort out , but to future-proofing the country and planning better for another pandemic , he says , pointing to the new government 's focus on prevention , public health , addressing health inequalities , and modernising NHS technologies .",PRO_EQUALITY,PRO_EQUALITY,
421,187389,health,us,"Whether it 's allowing insurance to be purchased across state lines or implementing other insurance reforms , we will continue our work until every American has access to good-quality , affordable health care and our most vulnerable communities have peace of mind .",PRO_EQUALITY,PRO_EQUALITY,
422,3922,health,us,"Thursday 's 90-minute briefing at the Chicago Family Health Center also focused on other facets of the Urban Health Initiative , including its research on health disparities and educational efforts for U.",PRO_EQUALITY,PRO_EQUALITY,
423,848697,health,us,"Vice President Kamala Harris , who previously backed a universal health care plan , wants to expand and strengthen the health law , popularly known as Obamacare .",PRO_EQUALITY,PRO_EQUALITY,
424,767808,health,ca,"The Foundation will invest $50M by 2026 to address some of the most pressing health inequities facing women , including lack of representation in health research , barriers to accessing mental healthcare , and the urgent consequences women disproportionately face due to poverty and domestic violence .",PRO_EQUALITY,PRO_EQUALITY,
425,244582,health,us,"The Movement , a campaign dedicated to equity in testing , economic and health care access , launched on Monday with testing at Royal Baptist Church in North Charleston .",PRO_EQUALITY,PRO_EQUALITY,
426,252643,health,us,"Subscribe Robert Fullilove , an expert on public health at Columbia University , tells Axios ' Dion Rabouin that racial disparities in health should n't surprise anyone because their causes are baked into multiple aspects of American society .",PRO_EQUALITY,PRO_EQUALITY,
427,508617,health,us,"The failure of the KPBSD to adequately address the Association 's primary concern of affordable healthcare premiums for public school employees continues to hinder an acceptable agreement , the associations said in a release Friday .",PRO_EQUALITY,PRO_EQUALITY,
428,326243,health,us,"Commentary : Health equity is a state crisis , so let 's have state leadership A patient in Edinburg prepares for dialysis while being treated for COVID-19 the coronavirus in July .",PRO_EQUALITY,PRO_EQUALITY,
429,464285,health,gb,"This article , which comes with a handout for a journal club discussion , sums up what nurses can do to reduce these inequalities Abstract People with learning disabilities die , on average , 20 years earlier than the general population but many of these premature deaths could be avoided by giving these patients equal access to healthcare services .",PRO_EQUALITY,PRO_EQUALITY,
430,720410,health,us,"Once this documentation gap is addressed , and SOGI conversations are normalized , further work to mitigate health disparities for this at-risk population can begin .",PRO_EQUALITY,PRO_EQUALITY,
431,691276,health,ke,Politicians can not contribute in every fundraiser of this kind but they can execute sound laws for a truly universal healthcare Sidang ' said .,PRO_EQUALITY,PRO_EQUALITY,
432,874184,health,us,"As I work to pass my bill in the state Senate , I urge the city to follow our lead , address the systemic inequalities in health care , and reverse their decision to cancel coverage .",PRO_EQUALITY,PRO_EQUALITY,
433,205629,health,bd,"Tens of thousands of the new arrivals are still living in the open with little or no shelter , food or access to healthcare .",PRO_EQUALITY,PRO_EQUALITY,
434,633764,health,us,"A vaccine without vaccination is an exercise in futility , says Stephen Thomas , the director of the University of Maryland 's Center for Health Equity .",PRO_EQUALITY,NEUTRAL,
435,319559,health,us,HB 1737 allows NPs to help bridge the health gap in communities that are fighting significant prevalence of chronic illnesses and provide much needed aid to our patients .,PRO_EQUALITY,PRO_EQUALITY,
436,657425,health,us,"Black women are three times more likely than white women to die of pregnancy-related complications , so Williams 's public sharing of her ordeal became a powerful tool in the ongoing conversation about racial disparities in health care .",PRO_EQUALITY,PRO_EQUALITY,
437,338023,health,us,FIRST IN PULSE : HOUSE PROPOSAL TAKES AIM AT HEALTH DISPARITIES -- A bipartisan bill to be reintroduced today would create a grant program dedicated to initiatives that address social factors that determine health .,PRO_EQUALITY,PRO_EQUALITY,
438,643026,health,us,"Supporters , led by a $1 million donation from Lizzo and Live Nation , are amping up their giving to both long-established advocacy organizations and on-the-ground groups ( especially ones that are helping women gain imminent access to healthcare ) , while using their celebrity and influence to inspire further giving .",PRO_EQUALITY,PRO_EQUALITY,
439,129164,health,za,"We are committed to improving patient 's access to healthcare all over the world , said Rasha Kelej , who as Chief Social Officer of the healthcare business sector of Merck leads the implementation and coordination societies in developing countries .",PRO_EQUALITY,PRO_EQUALITY,
440,267156,health,gb,"The adviser in him would be urging the government focus new resources to reverse health inequalities , and as spread of the virus eases , to ask how we can strengthen and sustain a focus on public health resilience after the crisis .",PRO_EQUALITY,PRO_EQUALITY,
441,262527,health,us,"While the timing and content of the next relief package are still under consideration , health care affordability should be addressed in addition COVID-19 pandemic has made already high OOP costs even less affordable , especially for older Americans on fixed incomes and those living with chronic diseases like diabetes , heart disease , and chronic obstructive pulmonary disease .",PRO_EQUALITY,PRO_EQUALITY,
442,819025,health,ca,"Residents and health care workers , including physicians , have opposed the plan , saying dividing the services would limit health care access to many .",PRO_EQUALITY,PRO_EQUALITY,
443,564152,health,us,"And even as we raise the standard of care and accelerate health equity by expanding access for millions of people around the world , our motivation to help even one person live a fuller , healthier live will never end .",PRO_EQUALITY,PRO_EQUALITY,
444,698850,health,in,"The idea struck him at age 7 , when he saw his older brother and some friends die of an illness that went undiagnosed due to poor access to healthcare .",PRO_EQUALITY,PRO_EQUALITY,
445,280390,health,us,"Studies by research institutions , and the State Department itself , have outlined the disastrous impact the global gag rule has had on health care access around the world , including on contraceptive access .",PRO_EQUALITY,PRO_EQUALITY,
446,693060,health,us,"Lilly 's commitment to social impact goes back nearly 150 years and we remain committed to advancing racial justice and health equity today , said Leigh Ann Pusey , Executive Vice President of Corporate Affairs and Communications at Lilly .",PRO_EQUALITY,PRO_EQUALITY,
447,827073,health,au,"He points to the ongoing disparities in health , education and the justice system as the big three areas that require urgent attention , because too many Aboriginal people are still falling through the gaps .",PRO_EQUALITY,PRO_EQUALITY,
448,739474,health,ca,"Page considers himself lucky when it comes to the support he 's received since coming out as trans , and is adamant that he is not representative of the experience of what it means to be trans in this society , citing disproportionate unemployment , homelessness , and limited or no access to health care .",PRO_EQUALITY,PRO_EQUALITY,
449,526461,health,in,"Despite this , and despite the Supreme Court of India 's clear directions in 2012 , over 10 thousand families who were exposed to the contaminated groundwater for up to 20 years continue to be denied the facility of free health care by the state and central governments .",PRO_EQUALITY,PRO_EQUALITY,
450,832224,health,ph,"Private companies , such as TVI , significantly enhance host communities by supporting public-private partnerships ( PPPs ) in the Philippines , particularly in the health sector , where they improve access to quality healthcare and address health inequities .",PRO_EQUALITY,PRO_EQUALITY,
451,703470,income,za,It is UNAFORDABLE and will once again line the ANC 's pockets with filthy lucre and ill-gotten gain which will be extracted from struggling households already unable to get by .,ANTI_EQUALITY,ANTI_EQUALITY,
452,543411,income,us,"Unlike the socialist charges , the actual facts show that we are reducing inequality , even while the rising tide is lifting all boats , Kudlow said .",ANTI_EQUALITY,ANTI_EQUALITY,
453,615599,income,us,"Single women 's determination to own their own houses overcomes the gender pay gap , said Jessica Lautz , vice president of demographics and behavioral insights at the NAR .",ANTI_EQUALITY,ANTI_EQUALITY,
454,622697,income,nz,"Having come from a community that was frequently denied a voice , and to this day is still denied a voice , I started to see my battles with the woke as a continuation of the age-old battle between rich and poor .",ANTI_EQUALITY,NEUTRAL,
455,488599,income,gb,"While there are injustices and people have not benefited equally , it has increased the standard of living across the planet , she added .",ANTI_EQUALITY,ANTI_EQUALITY,
456,125084,income,us,"If only because other groups have relatively less to lose , the loss of jobs and wealth ( as well as the loss of status formerly conferred by racist norms ) attending the unprecedented redistribution of wealth and power of the last few decades has led to rates of early death ( often from suicide and drug overdoses ) comparable to death rates found among gay men during the AIDS epidemic .",ANTI_EQUALITY,ANTI_EQUALITY,
457,833172,income,us,"Weak , liberal career politician Bob Casey is trying to distract from the fact that Pennsylvania families are being crushed by the high cost of living because the liberal Biden-Harris-Casey agenda has failed them , McCormick press secretary Nate Sizemore said in a statement .",ANTI_EQUALITY,ANTI_EQUALITY,
458,37295,income,us,"Minimum-wage earners ' average family income exceeds $50,000 a year , and very few are single parents working full-time to support their families -- fewer than in the population as a whole .",ANTI_EQUALITY,ANTI_EQUALITY,
459,13997,income,ca,There is a tremendous need for an alternative to the current government other than the socialist wealth redistribution at the core of the NDP .,ANTI_EQUALITY,ANTI_EQUALITY,
460,19276,income,us,"The ideas that the end of rising real wages was the hard reality that dissolved the magic , and that the capitalists ' gains were the workers ' losses , were unacceptable and therefore generally ignored .",ANTI_EQUALITY,NEUTRAL,
461,85401,income,gb,"I do , masterminded by the Neoliberal elite , is to drive down real wages and living standards in the West for decades until they meet those of the middle class in China and India on the way up .",ANTI_EQUALITY,PRO_EQUALITY,
462,42266,income,ie,Image : Julien Behal/PA Archive DECLAN GANLEY has issued calls for a move to a flat fair tax rate for all workers -- and a guaranteed minimum basic income for welfare recipients .,ANTI_EQUALITY,NEUTRAL,
463,793539,income,us,"And the collateral damage will be massive , including the environmental damage and the ultimate redistribution of wealth at the expense of the less sophisticated , they wrote .",ANTI_EQUALITY,ANTI_EQUALITY,
464,96335,income,us,"' -- Eric Raymond 12 ) The left is always dabbling in fictional dystopias where there is a yawning chasm between rich and poor , where the country is riven by racial conflict , and where the whole nation has to be impoverished to serve the power and vanity of the Capitol -- and yet somehow this is the system they always create when they 're in power , in places like Baltimore and Chicago .",ANTI_EQUALITY,ANTI_EQUALITY,
465,639245,income,gb,"As women and equalities minister , Truss has had to downplay some of her opinions over the past few years , but privately she is thought to be opposed to policies like gender wage gap reporting , which create a ( very often misleading ) narrative of discrimination .",ANTI_EQUALITY,NEUTRAL,
466,7343,income,gb,"Her paper calls on ministers to drop policies pushing for flexible working hours , more time off for fathers and more positions of authority for women on company a pay gap between the genders .",ANTI_EQUALITY,ANTI_EQUALITY,
467,264719,income,us,"On giving financial assistance to women who are pregnant West than proposed that there should be no more Plan B , the emergency contraceptive pill , but instead a Plan A.",ANTI_EQUALITY,ANTI_EQUALITY,
468,129546,income,au,"After an endless Democratic primary battle against Sanders in which she was pressured to emphasise her supposed concern about economic inequality , Clinton is now running in the general election by proudly flaunting support from the mega-rich .",ANTI_EQUALITY,NEUTRAL,
469,158372,income,us,The truth is that I am not exaggerating one bit when I say that we are enjoying a debt-fueled standard of living that we simply do not deserve .,ANTI_EQUALITY,NEUTRAL,
470,130920,income,gh,"If government of Ghana succeeds in collecting more taxes from any group of people , ( both rich and poor ) , the poor are the ones that are hurt the most .",ANTI_EQUALITY,ANTI_EQUALITY,
471,866727,income,gb,"He said the Chancellor was trying to tax the rich , but argued an awful lot of innocent people , not intended targets are getting hit and they are getting hurt .",ANTI_EQUALITY,NEUTRAL,
472,562008,income,us,"For months , Manchin has publicly and repeatedly balked at the size and scale of Biden 's plan to expand the social safety net , tackle climate change and confront income inequality .",ANTI_EQUALITY,NEUTRAL,
473,44407,income,au,"Commenter Red Pony Date and time August 19 , 2013 , 9:48AM Everyone is happy to talk about the pay gap but when the workplace death gap comes up feminists are nowhere to.be workplace deaths are men .",ANTI_EQUALITY,ANTI_EQUALITY,
474,699203,income,in,Reaganomics thrived in the 70s when the tax rate on the super-rich was reduced from 60% to 30% and income inequality increased sharply in the USA thereafter .,ANTI_EQUALITY,NEUTRAL,
475,242428,income,nz,"Get real leave the current progressive taxes alone and bring a new tax of 40 % in at $250,000 and as in a 2% financial transaction tax on all transactions .",ANTI_EQUALITY,PRO_EQUALITY,
476,592084,income,nz,"' Exactly - the level of ' handed ' to me that would involve houses at 3x household incomes and 20% interest would be great , thanks .",ANTI_EQUALITY,NEUTRAL,
477,120902,income,za,I take exception to being lectured on the income gap by people like Brian Molefe 's son and it 's hard to understand Andile Mngxitama 's obsession with land when he owns six properties and I have none .,ANTI_EQUALITY,ANTI_EQUALITY,
478,828824,income,in,"We could end up being just dressed-up animals in a cage , well-fed with a universal basic income , but , in all actuality , complete non-players in the grand scheme of things .",ANTI_EQUALITY,ANTI_EQUALITY,
479,457104,income,in,"@HTEd &gt; I do n't see the utility of giving an income support of 6,000 pa to farmers holding up to 2 Hectares of land .",ANTI_EQUALITY,ANTI_EQUALITY,
480,4136,income,ca,"See By Remaining Silent on Women 's Tennis , Feminists Show Dishonesty About the Gender Wage Gap at http : //tinyurl.com/n3kece The players are n't paid for how much they work , they are paid for how much they WIN .",ANTI_EQUALITY,ANTI_EQUALITY,
481,541383,income,pk,"It is just that analysts have improved upon their methodology of collecting data , resulting in an optimistic average income that low-income individuals would never receive in the real world .",ANTI_EQUALITY,NEUTRAL,
482,625413,income,us,"The single mom who ca n't afford food , the worker who ca n't afford to fill his gas tank and the 32-year-old living in his mom 's basement because the government inflated the cost of living to generational highs .",ANTI_EQUALITY,ANTI_EQUALITY,
483,828052,income,gb,"Years back , one Labour MP told me I was doing ' the patriarchy 's job ' when I broke down the latest gender pay-gap figures and pointed out that if you factor in job , age and education , the so-called ' pay gap ' largely disappears .",ANTI_EQUALITY,ANTI_EQUALITY,
484,658385,income,au,"Those in the top income brackets will look forward to the government 's Stage 3 tax cuts which will ensure that someone on $200,000 will pay the same rate of tax as someone on $45,000 .",ANTI_EQUALITY,PRO_EQUALITY,
485,196387,income,lk,"Likewise , a US $ 30,000 per capita income economy will not be able to compete with a US $ 8,000 per capita income economy in the assembly of electronic products .",ANTI_EQUALITY,NEUTRAL,
486,66162,income,au,"While Mr Thornley said he was n't advocating that the gender pay gap should be perpetuated , he said it provided an opportunity for forward thinking people .",ANTI_EQUALITY,ANTI_EQUALITY,
487,318582,income,us,New research by political scientists Kenneth Scheve of Yale University and David Stasavage of New York University finds that many voters -- including some who are concerned about rising inequality -- believe that everyone should be taxed at the same rate .,ANTI_EQUALITY,ANTI_EQUALITY,
488,765407,income,pk,"These secretive families , referred to as the High Cabal by their agent Winston Churchill , aim at bringing mankind to its knees by increasing economic hardship for the masses .",ANTI_EQUALITY,ANTI_EQUALITY,
489,69525,income,us,"In the class war between rich and poor , the state is one of the main tools used by the capitalist minority to keep down the majority .",ANTI_EQUALITY,PRO_EQUALITY,
490,710162,income,us,"There is now a large mobile cohort of retirees who work part-time -- often living in their cars and campers -- because they can not afford permanent homes on meager fixed , income inequality is intrinsic to capitalist systems , a result of markets working as they should .",ANTI_EQUALITY,ANTI_EQUALITY,
491,3009,income,ca,"We have great income mobility in this country , and one of the things we have to come to grips with is that not everyone can own a home .",ANTI_EQUALITY,ANTI_EQUALITY,
492,825384,income,us,Versus if you have someone with a higher level of the area 's median income you might be able to provide less public money because the tenant can afford to pay more .,ANTI_EQUALITY,NEUTRAL,
493,457581,income,in,"Kumar also opposed the idea of Universal Basic Income , often advocated by former Chief Economic Adviser Arvind Subramanian , saying he favoured incentives for population to work .",ANTI_EQUALITY,ANTI_EQUALITY,
494,85545,income,in,"Clinton is likely to dismiss , at least indirectly , a pledge by leading Republican candidate Jeb Bush who says he will virtually double the US economy 's annual growth rate to 4 per cent Silicon Valley chief executive , said Clinton would damage businesses and fail to close the income gap .",ANTI_EQUALITY,NEUTRAL,
495,706034,income,hk,"At a Legislative Council finance committee meeting which Chan attended , Election Committee lawmaker Doreen Kong Yuk-foon slammed the budget for lacking support for the middle class , adding that the progressive property rates introduced will lead to downward mobility .",ANTI_EQUALITY,NEUTRAL,
496,82693,income,us,"Unfortunately , because female and minority hiring is and a mysterious DGA Diversity Task Force , the few working women directors do not get hired based on a meritocracy , but because they are tapped by a leadership set on keeping the female director pool percentage in stasis .",ANTI_EQUALITY,ANTI_EQUALITY,
497,809488,income,ng,"So except these proprietors are drug dealers and money launderers who open up these outlets to wash their funds , they can not survive as they all have to push towards the population who earn ' free ' money from illicit dealings or from ladies of easy virtue who earn almost free money and who really do n't have a cost of living beyond the monthly medical check-up for sustenance .",ANTI_EQUALITY,NEUTRAL,
498,592655,income,us,Increase economic fairness to begin the needed repair of our system The cause of our inflation was the printing and distribution of all of that pandemic relief money .,ANTI_EQUALITY,NEUTRAL,
499,480237,income,au,"Modelling by the Australian National University 's Centre for Social Research and Methods estimated that the top 10 percent of households would have been almost $12,000 worse off per year under Labor ( compared with the Coalition ) -- a hit of 4.7 percent of their disposable income .",ANTI_EQUALITY,NEUTRAL,
500,63308,income,au,"But the changes would mean a significant number of families earning more than $160,000 a year would receive less childcare assistance than they currently do , and the Productivity Commission also suggested the government consider whether families with a household income of more than $300,000 should receive any fee help advertisements , online and on television , featuring real mums .",ANTI_EQUALITY,NEUTRAL,
501,112491,income,hk,"AmInvest says that under the arrangement , the fund will feed into the Fidelity Global Dividend Fund ( the target fund ) , the income distribution of which has consistently increased since its inception in January 2012 .",NEUTRAL,NEUTRAL,
502,359010,income,us,"Among adults who reside in urban areas , the percentage of adults aged 18-64 who had a dental visit in the past 12 months increased as family income increased from less than 139% of the federal poverty level ( FPL ) ( 50.4% ) to greater than 400% of the FPL ( 79.3% ) ( Figure 4 ) .",NEUTRAL,NEUTRAL,
503,864154,income,au,"NAB 's report identified a coming wealth transfer wave in Australia , with an estimated $5.4 trillion in wealth due to transfer between generations in Australia over the next two decades .",NEUTRAL,NEUTRAL,
504,552583,income,my,"One of the causes is that they do not have a second career opportunity after retirement for survival , Therefore , the ATM is always looking for a solution to this issue , including encouraging their wives to work part-time and help in generating family income , he said .",NEUTRAL,NEUTRAL,
505,216461,income,pk,"Over the same period , 53 per cent of countries have seen increased income inequality , the IMF said , and Latin America remains the most unequal in the world .",NEUTRAL,NEUTRAL,
506,450173,income,in,"The higher out-of-school boys in West Bengal , Odisha , thus , reveal of children joining labour force quite early to supplement family income , which is evident by the fact that when only 2 per cent boys in 11-14 years age-group in Odisha were out-of-school ; the proportion posted a steep rise to 13.3 per cent in 15-16 years age-group .",NEUTRAL,NEUTRAL,
507,426147,income,au,"Fact Check has calculated the gender pay gap back to 1994 , using the same formula as the WGEA and the ABS trend data .",NEUTRAL,NEUTRAL,
508,633943,income,us,"Kim Elsesser concurs with the gender disparity evidence that men outnumber women in leadership roles in female-dominated occupations , providing insight into the sources of the gender pay gap .",NEUTRAL,NEUTRAL,
509,247624,income,ca,"&lt;/p&gt; &lt;p&gt; The harsh reality is that they were not able to lower their standard of living drastically once they stopped working and found that in the first few years , there seemed to be a very high burn rate .",NEUTRAL,NEUTRAL,
510,378094,income,gb,"The Wealth Confidence Tracker , conducted by YouGov , found 30 per cent of respondents feel they will enjoy a diminished standard of living in retirement , compared to only 22 per cent who think it will improve .",NEUTRAL,NEUTRAL,
511,825288,income,us,"While Toledo 's cheaper cost of living pushed it ahead of Pittsburgh on our list , the average income in the Steel City is higher than Toledo 's .",NEUTRAL,NEUTRAL,
512,642194,income,nz,"Time and again -- on the cost of living , on public health , on supermarket reform , on law and order issues and the gangs -- National is being given acres of room to set the terms of reference , while the government crouches in its bunker and then ...",NEUTRAL,NEUTRAL,
513,82369,income,us,"( Whole Foods ) still has a problem on price , he says , and ( Millennials ) just do n't have the disposable income to make that their destination of choice for grocery shopping .",NEUTRAL,NEUTRAL,
514,756712,income,in,"Subramanian Swamy , Former Union Minister After completing his Masters from ISI , he completed his PhD from Harvard University on a full Rockefeller scholarship where he worked on Economic Growth and Income Distribution in a Developing Nation .",NEUTRAL,NEUTRAL,
515,735866,income,nz,"said house prices should be roughly 4 times the median household income v I acknowledge that housing got out of the thing : it 's worse now , he said v But nothing in this ' new ' announcement is going to change the status quo one iota .",NEUTRAL,NEUTRAL,
516,215192,income,my,"There are some who argue that although the income level has increased , inflation has risen more , hence , it has eroded the purchasing power of Malaysians .",NEUTRAL,NEUTRAL,
517,56841,income,gh,"I wanted material things that will make me comfortable in life but hard as my husband and I worked hard to improve our living standards , our condition got worse .",NEUTRAL,NEUTRAL,
518,434002,income,za,"Why young people drop out While there are a number of factors that combine to hinder further access to further education , three stand out : academic merit ; household income and level of parental education .",NEUTRAL,NEUTRAL,
519,120661,income,za,"She says that on top of house arrest , it is essential that the mom receives psycho social support from psychologists and social workers .",NEUTRAL,NEUTRAL,
520,484507,income,nz,"Video game developers top the scale in terms of median income , making $61,500 per year , and on the other extreme are dancers , who on average make $17,500 .",NEUTRAL,NEUTRAL,
521,194596,income,gb,"But quite simply if there is a bad deal people will lose jobs in both , and everyone 's living standards will be hit .",NEUTRAL,NEUTRAL,
522,83891,income,my,"Heart conditions due to an innate problem or a long history of hypertension/high cholesterol , kidney problems due to an innate minimal exercise , poor social support to overcome the stress ; all these things will make you unhealthy as a person , and overworking will cause you to suddenly have a heart attack or a stroke or kidney injury or change of behaviour which are all dangerous .",NEUTRAL,NEUTRAL,
523,422235,income,my,"When we heard that BR1M now Cost of Living Aid will be reduced little by little , we were quite surprised , said a resident of a public housing project ( PPR ) in Seri Setia .",NEUTRAL,NEUTRAL,
